,ID,Recency,Frequency,Purchase,Enrollment,Income,Cluster
1603,800,57,115.75,32,463,44512.0,Sleeping
1604,11092,78,61.2,41,306,27116.0,Sleeping
1605,5062,71,124.25,39,497,54072.0,Sleeping
1606,8969,59,32.80952380952381,1141,689,71855.0,Big Need Attention
1607,4656,28,32.421052631578945,710,616,51250.0,Small Stars
1608,4480,61,6.714285714285714,401,94,60432.0,Small Need Attention
1609,9971,22,2.0,506,32,65526.0,Small Stars
1610,6729,95,39.45,1538,789,68655.0,Big Need Attention
1612,9242,19,26.444444444444443,1722,476,64509.0,Big Stars
1613,1764,92,41.27272727272727,270,454,33955.0,Small Need Attention
1614,6215,24,85.5,31,342,31353.0,Small Potential
1615,10099,21,27.38095238095238,882,575,55434.0,Big Stars
1617,940,9,16.833333333333332,311,202,57100.0,Small Stars
1618,3011,23,31.3,227,313,69139.0,Small Stars
1619,3298,92,35.291666666666664,1152,847,52973.0,Big Need Attention
1620,8286,55,67.57142857142857,122,473,51717.0,Sleeping
1621,9668,14,61.666666666666664,77,370,18793.0,Small Potential
1622,5120,78,44.55555555555556,1289,802,66664.0,Big Need Attention
1623,6097,64,45.93333333333333,561,689,50664.0,Small Need Attention
1624,7019,49,75.77777777777777,211,682,54414.0,Sleeping
1625,7408,8,27.8,233,278,54549.0,Small Stars
1626,8041,35,56.6,1092,849,47111.0,Big Stars
1627,252,11,39.3125,601,629,41003.0,Small Stars
1628,9986,8,41.0,54,287,19444.0,Small Stars
1629,3276,53,67.83333333333333,78,407,36301.0,Sleeping
1630,3859,36,18.48,1095,462,73059.0,Big Stars
1631,3570,64,41.1,244,411,42731.0,Small Need Attention
1632,3783,43,36.714285714285715,116,257,52854.0,Small Stars
1634,10906,52,34.5,425,483,46681.0,Small Need Attention
1635,3427,11,18.35,734,367,59821.0,Small Stars
1636,5209,21,31.58823529411765,638,537,50002.0,Small Stars
1637,10711,23,31.61904761904762,894,664,69755.0,Big Stars
1638,10785,17,34.0,41,170,44078.0,Small Stars
1640,6866,56,64.5,34,258,35924.0,Sleeping
1641,1665,71,33.76923076923077,1750,439,64140.0,Big Need Attention
1642,6575,51,45.294117647058826,612,770,56386.0,Small Need Attention
1643,3829,94,105.0,29,420,24594.0,Sleeping
1644,3091,27,15.2,823,304,75774.0,Big Stars
1646,5177,56,25.642857142857142,396,359,58494.0,Small Need Attention
1647,7005,71,8.65,813,173,58684.0,Big Need Attention
1648,6409,18,29.842105263157894,1179,567,57136.0,Big Stars
1649,7485,48,22.0,138,154,56551.0,Small Need Attention
1650,8079,86,47.166666666666664,55,283,22448.0,Small Need Attention
1651,8395,48,39.904761904761905,1511,838,82014.0,Big Stars
1653,4931,13,20.928571428571427,1730,586,157146.0,Big Stars
1654,13,57,125.5,32,502,25358.0,Sleeping
1655,1834,77,25.0,67,125,35544.0,Small Need Attention
1656,2285,0,46.416666666666664,335,557,36634.0,Small Stars
1657,2295,57,14.619047619047619,825,307,62670.0,Big Need Attention
1658,1378,24,29.41176470588235,694,500,50334.0,Small Stars
1659,2781,55,10.375,1792,166,72066.0,Big Need Attention
1660,1165,62,44.6,496,669,50729.0,Small Need Attention
1661,1404,89,63.333333333333336,231,570,34916.0,Sleeping
1662,6457,77,8.681818181818182,902,191,64892.0,Big Need Attention
1663,2639,45,11.0,68,66,43602.0,Small Stars
1664,8299,46,78.4,71,392,33996.0,Small Potential
1665,6437,80,107.0,76,535,41473.0,Sleeping
1666,6912,60,22.523809523809526,772,473,63246.0,Big Need Attention
1667,7327,71,57.0,47,342,36732.0,Sleeping
1668,5299,43,16.608695652173914,1586,382,69084.0,Big Stars
1669,4127,97,20.375,1529,652,77766.0,Big Need Attention
1670,8143,49,44.90909090909091,265,494,37929.0,Small Potential
1671,1964,66,33.88235294117647,1603,576,86610.0,Big Need Attention
1672,3690,20,19.047619047619047,2091,400,80141.0,Big Stars
1673,3433,54,32.0,981,640,72635.0,Big Need Attention
1674,3389,61,24.8,1533,744,69016.0,Big Need Attention
1675,4712,18,123.0,82,738,20193.0,Small Potential
1676,1170,45,62.1,244,621,27573.0,Small Potential
1678,4065,0,26.357142857142858,404,369,49544.0,Small Stars
1679,8230,28,63.4,71,317,33228.0,Small Potential
1680,1215,49,21.954545454545453,1572,483,70440.0,Big Stars
1681,5939,84,46.142857142857146,122,323,38232.0,Small Need Attention
1683,7788,53,81.33333333333333,10,244,23536.0,Sleeping
1684,10323,88,37.0,304,407,49413.0,Small Need Attention
1685,7947,99,64.0,37,256,42231.0,Sleeping
1686,1891,12,56.666666666666664,1754,850,78789.0,Big Stars
1687,2570,35,23.857142857142858,815,501,56534.0,Big Stars
1688,9256,5,26.695652173913043,1001,614,58350.0,Big Stars
1689,295,77,24.047619047619047,1157,505,81217.0,Big Need Attention
1690,7397,45,28.055555555555557,688,505,49090.0,Small Stars
1691,6349,71,30.38888888888889,1319,547,61787.0,Big Need Attention
1695,550,87,29.57894736842105,708,562,62335.0,Small Need Attention
1697,10742,72,58.81818181818182,746,647,86580.0,Sleeping
1699,4676,86,9.434782608695652,1695,217,73705.0,Big Need Attention
1700,8852,80,35.95652173913044,1080,827,61064.0,Big Need Attention
1701,3565,62,41.833333333333336,72,251,38452.0,Small Need Attention
1702,5294,49,54.42857142857143,57,381,18358.0,Small Potential
1703,1958,85,13.68421052631579,660,260,55012.0,Small Need Attention
1705,8799,6,54.875,153,439,38175.0,Small Potential
1706,1351,25,28.821428571428573,1220,807,58656.0,Big Stars
1707,1045,55,76.54545454545455,279,842,52117.0,Sleeping
1708,7732,81,16.210526315789473,745,308,64813.0,Small Need Attention
1709,8070,98,30.636363636363637,264,337,54222.0,Small Need Attention
1710,477,31,8.19047619047619,2157,172,83512.0,Big Stars
1711,7832,30,21.136363636363637,1526,465,77520.0,Big Stars
1712,2202,98,91.6,69,458,41154.0,Sleeping
1713,7396,92,31.44,1597,786,80398.0,Big Need Attention
1714,4055,41,31.833333333333332,64,191,18746.0,Small Stars
1715,10340,68,62.75,497,753,35196.0,Sleeping
1716,10091,78,37.666666666666664,1067,565,60230.0,Big Need Attention
1717,7629,46,24.6,31,123,22108.0,Small Stars
1718,10640,71,64.0,211,576,44392.0,Sleeping
1719,3498,6,35.285714285714285,877,741,55424.0,Small Stars
1721,1172,71,29.166666666666668,2034,700,92491.0,Big Need Attention
1722,569,32,19.833333333333332,1991,357,90273.0,Big Stars
1723,4686,28,12.708333333333334,1686,305,82571.0,Big Stars
1724,1381,20,26.0,324,312,38513.0,Small Stars
1725,2634,10,38.666666666666664,69,232,16653.0,Small Stars
1726,10905,7,69.81818181818181,252,768,42586.0,Small Potential
1728,1000,48,21.304347826086957,964,490,74881.0,Big Stars
1729,3828,61,25.26923076923077,1327,657,71107.0,Big Need Attention
1730,8605,36,51.6,68,258,46910.0,Small Potential
1733,10129,35,0.15,1456,3,82427.0,Big Stars
1734,2499,38,32.294117647058826,563,549,75342.0,Small Stars
1735,10092,46,29.818181818181817,1504,656,70044.0,Big Stars
1736,7500,33,13.294117647058824,564,226,79146.0,Small Stars
1737,5796,70,17.045454545454547,1125,375,77437.0,Big Need Attention
1738,10556,51,15.076923076923077,358,196,54984.0,Small Need Attention
1739,1064,18,97.25,42,389,42403.0,Small Potential
1740,48,97,28.25,184,226,55761.0,Small Need Attention
1741,7610,32,42.642857142857146,460,597,37292.0,Small Stars
1742,263,9,27.428571428571427,145,192,45576.0,Small Stars
1743,10814,6,28.708333333333332,1376,689,70321.0,Big Stars
1744,9710,80,32.61904761904762,792,685,58086.0,Big Need Attention
1745,9292,74,35.04545454545455,1382,771,81795.0,Big Need Attention
1747,7881,21,18.869565217391305,1033,434,66835.0,Big Stars
1748,5847,95,27.8,882,556,69901.0,Big Need Attention
1749,737,56,49.46153846153846,2231,643,80360.0,Big Need Attention
1750,3571,48,48.8125,1101,781,63342.0,Big Stars
1751,7807,26,66.0909090909091,369,727,44989.0,Small Potential
1752,3878,3,70.5,48,282,31859.0,Small Potential
1753,5092,39,24.6,467,369,51569.0,Small Stars
1755,5394,42,104.83333333333333,38,629,16014.0,Small Potential
1756,3798,80,90.5,81,543,41120.0,Sleeping
1757,3524,9,75.875,167,607,39763.0,Small Potential
1758,5247,52,12.4,45,62,38725.0,Small Need Attention
1759,5883,78,31.055555555555557,664,559,77981.0,Small Need Attention
1760,2118,68,24.88235294117647,622,423,62905.0,Small Need Attention
1761,8812,45,85.8,48,429,13533.0,Small Potential
1762,6616,47,29.214285714285715,461,409,59481.0,Small Stars
1763,2797,34,18.92,1073,473,72117.0,Big Stars
1764,4328,81,85.83333333333333,55,515,21955.0,Sleeping
1765,9167,72,26.956521739130434,976,620,67131.0,Big Need Attention
1766,10560,23,43.25,20,173,36802.0,Small Stars
1767,2631,29,30.5,1149,488,71853.0,Big Stars
1768,8312,80,34.8,43,174,28249.0,Small Need Attention
1769,5534,30,51.5,224,412,47808.0,Small Potential
1771,7592,86,66.33333333333333,209,597,51012.0,Sleeping
1772,8895,68,47.0,968,940,70596.0,Big Need Attention
1773,8584,54,30.4375,1165,487,85431.0,Big Need Attention
1774,2694,44,65.75,24,263,42664.0,Small Potential
1775,8910,7,69.81818181818181,252,768,42586.0,Small Potential
1776,7433,87,103.625,165,829,29760.0,Sleeping
1777,164,59,71.27272727272727,269,784,28973.0,Sleeping
1778,10477,16,91.0,102,546,39435.0,Small Potential
1779,2681,1,38.72222222222222,461,697,65370.0,Small Stars
1781,5283,72,41.714285714285715,144,292,42473.0,Small Need Attention
1782,9645,98,34.04347826086956,1338,783,64590.0,Big Need Attention
1783,10678,91,16.217391304347824,917,373,71232.0,Big Need Attention
1784,7261,8,58.666666666666664,318,704,34600.0,Small Potential
1785,9648,20,100.0,253,1000,46904.0,Small Potential
1786,2870,6,53.733333333333334,502,806,49094.0,Small Stars
1787,8008,54,75.0,119,450,36075.0,Sleeping
1788,1513,72,51.875,1250,830,60839.0,Big Need Attention
1789,6173,46,28.82608695652174,969,663,77298.0,Big Stars
1790,1419,11,96.16666666666667,76,577,34026.0,Small Potential
1791,9150,21,0.4,62,2,48918.0,Small Stars
1792,7960,89,19.12,1382,478,82122.0,Big Need Attention
1793,1250,82,26.166666666666668,84,157,37697.0,Small Need Attention
1794,9905,69,56.77777777777778,255,511,34074.0,Sleeping
1796,7002,13,48.92307692307692,398,636,62535.0,Small Stars
1797,2952,80,39.0,76,234,36273.0,Small Need Attention
1798,8439,97,14.076923076923077,902,183,63404.0,Big Need Attention
1799,762,27,15.2,823,304,75774.0,Big Stars
1800,2831,99,6.75,1179,162,78416.0,Big Need Attention
1801,6977,87,27.964285714285715,1921,783,75702.0,Big Need Attention
1802,6289,85,73.375,185,587,59385.0,Sleeping
1803,4168,30,44.714285714285715,433,626,37070.0,Small Stars
1804,8397,82,16.5,34,66,44689.0,Small Need Attention
1805,9284,21,22.136363636363637,907,487,53977.0,Big Stars
1806,6237,92,20.48,416,512,7144.0,Small Need Attention
1807,3130,95,101.5,44,609,18701.0,Sleeping
1808,1619,2,13.875,1588,222,90369.0,Big Stars
1809,1990,74,58.6875,1797,939,63159.0,Big Need Attention
1811,269,71,50.0,1143,750,46757.0,Big Need Attention
1812,8093,72,12.384615384615385,914,161,79734.0,Big Need Attention
1813,10513,68,62.27272727272727,1502,685,63207.0,Big Need Attention
1814,10177,4,38.8235294117647,1338,660,72071.0,Big Stars
1815,2549,80,125.75,27,503,21840.0,Sleeping
1816,5782,15,21.7,763,434,58582.0,Small Stars
1817,10057,70,24.047619047619047,1331,505,72282.0,Big Need Attention
1818,10307,91,28.875,525,462,50387.0,Small Need Attention
1819,8566,10,58.0,9,174,32583.0,Small Potential
1820,2415,99,11.923076923076923,953,155,62568.0,Big Need Attention
1821,5684,25,78.2,68,391,44635.0,Small Potential
1822,8334,34,86.42857142857143,131,605,33316.0,Small Potential
1823,9166,57,22.7,882,454,63967.0,Big Need Attention
1824,1440,84,42.21739130434783,1149,971,52513.0,Big Need Attention
1825,78,51,111.75,37,447,25293.0,Sleeping
1826,5441,97,36.0,388,468,54111.0,Small Need Attention
1827,5302,13,43.93333333333333,1428,659,78394.0,Big Stars
1828,4687,92,24.434782608695652,1633,562,80739.0,Big Need Attention
1829,1087,30,80.42857142857143,173,563,22669.0,Small Potential
1830,6859,30,69.0,99,483,29236.0,Small Potential
1831,9860,11,70.11111111111111,215,631,44911.0,Small Potential
1832,7129,72,28.565217391304348,929,657,54693.0,Big Need Attention
1833,5866,39,29.0,219,261,48186.0,Small Stars
1834,10521,0,49.0,174,392,54809.0,Small Stars
1836,7849,12,18.875,1052,453,80336.0,Big Stars
1837,332,56,56.72727272727273,275,624,47743.0,Sleeping
1838,9847,39,71.64285714285714,587,1003,62972.0,Small Potential
1839,531,55,36.59090909090909,1662,805,57333.0,Big Need Attention
1840,9576,60,49.875,159,399,32313.0,Sleeping
1841,6906,73,37.64705882352941,1024,640,84953.0,Big Need Attention
1842,7419,90,45.4,35,227,27071.0,Small Need Attention
1843,3170,86,33.0,1042,462,68148.0,Big Need Attention
1844,8527,37,36.57142857142857,395,512,65735.0,Small Stars
1845,7872,7,33.04545454545455,557,727,86836.0,Small Stars
1847,10595,19,97.2,69,486,30093.0,Small Potential
1848,4609,14,2.3333333333333335,486,35,57705.0,Small Stars
1849,5010,72,76.75,34,307,25008.0,Sleeping
1850,4427,56,29.962962962962962,1365,809,83257.0,Big Need Attention
1852,1168,62,38.4,1401,768,72159.0,Big Need Attention
1853,9595,1,30.76923076923077,1574,400,64260.0,Big Stars
1854,10163,28,22.263157894736842,1323,423,82733.0,Big Stars
1855,2886,70,12.964285714285714,1217,363,74290.0,Big Need Attention
1856,6710,84,124.83333333333333,103,749,58217.0,Sleeping
1857,5316,89,101.33333333333333,84,608,21024.0,Sleeping
1858,9029,73,30.863636363636363,1536,679,70116.0,Big Need Attention
1859,521,42,50.5625,581,809,54006.0,Small Potential
1860,1459,16,67.53846153846153,928,878,69063.0,Small Potential
1861,10241,16,118.66666666666667,14,356,11448.0,Small Potential
1862,1630,56,36.857142857142854,424,516,61825.0,Small Need Attention
1863,3254,65,32.15384615384615,960,418,70886.0,Big Need Attention
1864,9064,10,42.94736842105263,1555,816,69109.0,Big Stars
1865,3678,13,48.833333333333336,656,879,60208.0,Small Stars
1866,4227,78,90.83333333333333,55,545,32889.0,Sleeping
1867,9467,51,7.75,20,31,34738.0,Small Need Attention
1868,8486,27,81.61538461538461,367,1061,30538.0,Small Potential
1869,2186,30,3.0476190476190474,2257,64,82326.0,Big Stars
1870,3286,71,67.4,42,337,26642.0,Sleeping
1871,8602,97,15.208333333333334,1049,365,69932.0,Big Need Attention
1872,3722,83,46.8,48,234,44503.0,Small Need Attention
1873,6715,3,35.421052631578945,685,673,60200.0,Small Stars
1874,4796,71,57.75,39,231,49638.0,Sleeping
1875,9612,3,39.25,43,157,23830.0,Small Stars
1876,3766,15,46.77777777777778,835,842,33051.0,Small Stars
1877,1399,52,16.789473684210527,1515,319,72905.0,Big Need Attention
1878,1570,8,27.291666666666668,1039,655,69702.0,Big Stars
1879,3426,89,22.130434782608695,1596,509,70300.0,Big Need Attention
1880,3074,66,46.0,1828,782,70643.0,Big Need Attention
1881,8341,22,55.0,34,220,30396.0,Small Potential
1882,5180,56,29.0,149,232,50616.0,Small Need Attention
1883,6461,74,25.727272727272727,946,566,62772.0,Big Need Attention
1884,7679,48,40.2,28,201,30298.0,Small Need Attention
1885,10702,67,66.66666666666667,450,1000,52413.0,Sleeping
1886,7505,24,80.25,46,321,44155.0,Small Potential
1887,5113,67,34.2,1702,513,86979.0,Big Need Attention
1888,10858,38,21.571428571428573,820,453,76532.0,Big Stars
1889,2961,86,49.84615384615385,382,648,42081.0,Small Need Attention
1890,2747,90,43.526315789473685,2126,827,67546.0,Big Need Attention
1891,3010,87,16.0,2069,304,88420.0,Big Need Attention
1893,6892,23,13.75,732,275,61671.0,Small Stars
1894,1743,99,19.4,801,194,69719.0,Small Need Attention
1895,3578,29,41.2,236,412,49160.0,Small Stars
1897,5558,90,17.857142857142858,1685,250,90933.0,Big Need Attention
1898,4619,9,7.111111111111111,277,192,113734.0,Small Stars
1899,8780,71,33.8125,507,541,59292.0,Small Need Attention
1901,10779,16,59.25,49,237,22148.0,Small Potential
1902,5896,94,18.785714285714285,397,263,73395.0,Small Need Attention
1903,2337,77,68.0,39,408,29819.0,Sleeping
1904,10951,20,26.25,306,315,45688.0,Small Stars
1905,544,51,30.46153846153846,976,396,62820.0,Big Need Attention
1906,17,81,22.708333333333332,1028,545,60491.0,Big Need Attention
1907,10680,71,36.333333333333336,70,218,33235.0,Small Need Attention
1909,5623,95,109.0,51,436,31535.0,Sleeping
1910,5832,32,10.952380952380953,1263,230,92556.0,Big Stars
1911,5544,32,39.3,1490,786,67384.0,Big Stars
1912,6417,85,34.04347826086956,1564,783,80573.0,Big Need Attention
1913,5831,93,55.733333333333334,1815,836,77870.0,Big Need Attention
1914,7101,24,27.2,1198,680,52278.0,Big Stars
1915,10176,44,52.125,416,834,57107.0,Small Potential
1917,4385,82,92.33333333333333,47,554,36038.0,Sleeping
1918,2929,27,93.42857142857143,137,654,20180.0,Small Potential
1920,2546,7,33.4,70,167,31878.0,Small Stars
1921,3283,57,16.05,909,321,70932.0,Big Need Attention
1922,3138,84,35.31818181818182,1676,777,91249.0,Big Need Attention
1923,4994,53,27.8,1735,695,77598.0,Big Need Attention
1924,7966,48,18.22222222222222,1191,492,80982.0,Big Stars
1926,10872,65,43.705882352941174,1182,743,55212.0,Big Need Attention
1927,2181,45,40.84615384615385,1280,531,70617.0,Big Stars
1928,1867,42,41.833333333333336,1336,753,64849.0,Big Stars
1929,1518,29,28.263157894736842,749,537,62694.0,Small Stars
1930,5734,83,63.5,91,381,61917.0,Sleeping
1931,2878,93,33.38461538461539,414,434,67472.0,Small Need Attention
1932,1458,40,26.333333333333332,44,158,21059.0,Small Stars
1933,7007,47,56.0,63,336,29543.0,Small Potential
1934,6200,50,23.285714285714285,901,489,75903.0,Big Need Attention
1936,4827,3,28.6,455,429,54998.0,Small Stars
1937,6250,62,35.57142857142857,775,747,54356.0,Big Need Attention
1938,9291,25,86.0,15,258,34242.0,Small Potential
1939,2478,48,92.4,38,462,25410.0,Small Potential
1940,1139,56,8.904761904761905,1512,187,73356.0,Big Need Attention
1943,10413,67,10.227272727272727,1089,225,72570.0,Big Need Attention
1944,5015,94,116.14285714285714,162,813,34529.0,Sleeping
1945,10868,82,32.470588235294116,1272,552,70792.0,Big Need Attention
1946,10676,3,57.166666666666664,1173,1029,63211.0,Big Stars
1947,2495,24,8.047619047619047,816,169,83891.0,Big Stars
1948,7842,54,102.5,74,615,36065.0,Sleeping
1949,9955,20,52.714285714285715,134,369,39898.0,Small Potential
1950,6663,96,60.75,157,486,51141.0,Sleeping
1951,2162,19,27.75,561,444,56939.0,Small Stars
1952,3434,60,0.05555555555555555,1336,1,80872.0,Big Need Attention
1953,7919,2,38.40909090909091,2092,845,72335.0,Big Stars
1954,5626,13,25.2,463,378,61798.0,Small Stars
1955,6428,37,17.25,1130,276,76842.0,Big Stars
1956,8514,59,80.75,20,323,29478.0,Sleeping
1957,10448,55,59.61538461538461,377,775,46998.0,Sleeping
1958,2109,60,21.925925925925927,1544,592,96843.0,Big Need Attention
1959,7530,48,22.0,138,154,56551.0,Small Need Attention
1960,8925,38,27.782608695652176,1012,639,70053.0,Big Stars
1961,3009,8,32.5,1766,455,71670.0,Big Stars
1962,6355,19,28.666666666666668,45,172,44359.0,Small Stars
1963,3517,32,78.42857142857143,161,549,40887.0,Small Potential
1964,1158,27,31.285714285714285,144,219,48877.0,Small Stars
1965,6203,58,18.76,1734,469,74485.0,Big Need Attention
1966,7165,59,20.5,823,410,64474.0,Big Need Attention
1967,3595,29,10.807692307692308,1138,281,77226.0,Big Stars
1968,8537,60,32.35,1429,647,72643.0,Big Need Attention
1969,4331,41,15.85,1371,317,85738.0,Big Stars
1970,6281,27,47.142857142857146,982,660,55686.0,Big Stars
1971,4338,28,64.0,44,256,39062.0,Small Potential
1972,2452,8,58.666666666666664,318,704,34600.0,Small Potential
1973,9507,18,37.142857142857146,434,520,40794.0,Small Stars
1974,8360,76,57.0,198,513,54690.0,Sleeping
1975,10311,0,23.0,359,575,4428.0,Small Stars
1976,5117,32,64.5,576,1032,32632.0,Small Potential
1977,4867,2,63.142857142857146,88,442,38236.0,Small Potential
1978,9289,16,12.6,63,63,36781.0,Small Stars
1980,3032,97,80.875,193,647,24570.0,Sleeping
1982,3334,35,0.19047619047619047,2211,4,94642.0,Big Stars
1983,4470,3,60.857142857142854,140,426,58646.0,Small Potential
1984,1406,49,26.357142857142858,415,369,53201.0,Small Need Attention
1986,10821,45,55.2,263,552,57113.0,Small Potential
1987,4552,37,48.36363636363637,393,532,51373.0,Small Potential
1988,898,39,58.714285714285715,147,411,23477.0,Small Potential
1989,9797,38,16.928571428571427,443,237,58116.0,Small Stars
1990,10949,8,19.72222222222222,1958,355,72968.0,Big Stars
1991,8212,89,77.25,174,618,39791.0,Sleeping
1992,6248,47,15.37037037037037,2217,415,91712.0,Big Stars
1993,10164,75,18.466666666666665,1691,277,94472.0,Big Need Attention
1995,6815,4,9.380952380952381,809,197,96547.0,Small Stars
1996,4122,73,55.266666666666666,895,829,79205.0,Big Need Attention
1997,10841,46,47.4,484,711,56559.0,Small Potential
1998,5370,38,49.214285714285715,413,689,32644.0,Small Potential
1999,176,73,28.0,331,308,67506.0,Small Need Attention
2000,4860,66,122.5,25,490,24206.0,Sleeping
2001,10757,36,115.66666666666667,13,347,28420.0,Small Potential
2003,6679,29,0.0,16,0,33279.0,Small Stars
2004,9923,6,74.0,92,444,46423.0,Small Potential
2005,7181,97,102.6,52,513,30368.0,Sleeping
2006,3599,61,37.0,1464,740,63684.0,Big Need Attention
2007,405,68,50.84615384615385,441,661,41638.0,Sleeping
2008,6870,73,40.45454545454545,283,445,68805.0,Small Need Attention
2009,832,90,15.3,747,306,65814.0,Small Need Attention
2010,2002,81,35.3125,1870,565,71964.0,Big Need Attention
2011,3657,1,82.5,165,660,39146.0,Small Potential
2012,500,79,23.73913043478261,1941,546,96876.0,Big Need Attention
2013,1951,92,32.285714285714285,839,678,34445.0,Big Need Attention
2014,3262,31,36.708333333333336,1655,881,68281.0,Big Stars
2017,10598,89,120.0,37,600,27943.0,Sleeping
2018,255,31,62.75,21,251,22263.0,Small Potential
2020,9829,42,0.6666666666666666,78,4,28587.0,Small Stars
2021,6214,53,116.2,79,581,43815.0,Sleeping
2022,4954,53,29.0,265,319,48195.0,Small Need Attention
2023,7861,23,12.823529411764707,1175,218,77027.0,Big Stars
2024,4837,57,25.307692307692307,1305,658,71322.0,Big Need Attention
2025,9423,49,47.666666666666664,46,286,32765.0,Small Potential
2026,4198,6,122.66666666666667,25,368,29672.0,Small Potential
2027,153,29,103.75,46,415,23272.0,Small Potential
2028,9323,5,40.0,874,880,49912.0,Small Stars
2030,3945,80,18.652173913043477,930,429,68117.0,Big Need Attention
2031,3799,4,18.75,868,375,67225.0,Small Stars
2032,8625,70,60.0,45,360,17649.0,Sleeping
2033,3491,32,23.44,1260,586,55914.0,Big Stars
2034,983,82,39.45454545454545,414,434,40059.0,Small Need Attention
2035,9119,27,44.07692307692308,392,573,60905.0,Small Stars
2036,4786,94,38.8,1109,970,75330.0,Big Need Attention
2037,5872,23,38.833333333333336,639,699,60689.0,Small Stars
2038,6568,97,123.6,79,618,38680.0,Sleeping
2039,5628,25,21.347826086956523,1665,491,61416.0,Big Stars
2040,5631,92,39.35294117647059,692,669,49767.0,Small Need Attention
2041,4974,98,42.21052631578947,1392,802,83273.0,Big Need Attention
2042,8416,19,74.4,44,372,29009.0,Small Potential
2044,4095,80,58.23076923076923,467,757,37150.0,Sleeping
2045,5474,79,41.22222222222222,223,371,43020.0,Small Need Attention
2046,4268,50,11.375,158,91,53154.0,Small Need Attention
2047,10701,60,14.518518518518519,1211,392,65308.0,Big Need Attention
2048,3507,44,70.08333333333333,1575,841,76467.0,Big Stars
2049,2079,0,16.38095238095238,1208,344,81044.0,Big Stars
2050,626,28,114.75,43,459,32871.0,Small Potential
2051,4426,35,29.333333333333332,527,440,55801.0,Small Stars
2052,2591,49,12.846153846153847,932,167,76320.0,Big Stars
2053,10509,46,50.5,71,303,36927.0,Small Potential
2054,6382,97,40.75,54,163,48794.0,Small Need Attention
2055,6673,51,104.5,129,627,23478.0,Sleeping
2056,7441,80,37.875,1615,909,71128.0,Big Need Attention
2057,1071,10,21.869565217391305,1034,503,70179.0,Big Stars
2058,10061,29,25.391304347826086,1088,584,59462.0,Big Stars
2060,8775,74,49.142857142857146,137,344,38361.0,Small Need Attention
2062,2345,54,25.4375,1244,407,70038.0,Big Need Attention
2063,322,93,74.0,41,370,42554.0,Sleeping
2064,10897,63,26.962962962962962,1174,728,67445.0,Big Need Attention
2065,123,92,42.53846153846154,993,553,67046.0,Big Need Attention
2066,6103,40,90.83333333333333,100,545,42192.0,Small Potential
2067,7899,70,51.2,1680,768,77610.0,Big Need Attention
2068,10500,96,30.857142857142858,98,216,31761.0,Small Need Attention
2069,1655,81,103.25,48,413,34350.0,Sleeping
2070,2406,63,36.0625,519,577,54591.0,Small Need Attention
2071,2712,85,18.210526315789473,715,346,71866.0,Small Need Attention
2072,5517,51,111.75,37,447,25293.0,Sleeping
2073,10643,23,23.944444444444443,653,431,42000.0,Small Stars
2074,2254,95,25.85,1455,517,69520.0,Big Need Attention
2075,10281,11,9.235294117647058,602,157,64713.0,Small Stars
2077,954,77,42.333333333333336,102,254,22123.0,Small Need Attention
2080,4643,40,118.85714285714286,176,832,27803.0,Small Potential
2082,6497,32,67.53846153846153,433,878,51651.0,Small Potential
2083,5396,48,23.862068965517242,1366,692,68487.0,Big Stars
2085,1052,24,27.416666666666668,1001,658,56796.0,Big Stars
2086,2802,61,42.411764705882355,961,721,87000.0,Big Need Attention
2087,6343,6,11.363636363636363,1518,250,79823.0,Big Stars
2088,6507,16,100.83333333333333,56,605,30828.0,Small Potential
2090,4865,2,33.0,400,462,53367.0,Small Stars
2092,3107,31,25.333333333333332,350,304,71322.0,Small Stars
2093,7734,58,34.142857142857146,1216,717,79244.0,Big Need Attention
2094,1146,5,40.0,874,880,49912.0,Small Stars
2096,7428,47,24.0,1367,432,80144.0,Big Stars
2097,975,25,55.7,264,557,54252.0,Small Potential
2098,1103,60,44.333333333333336,2053,798,81929.0,Big Need Attention
2099,3422,67,81.88888888888889,1376,737,76068.0,Big Need Attention
2100,1055,40,65.25,45,261,53204.0,Small Potential
2101,6544,63,8.25,976,198,67911.0,Big Need Attention
2103,2909,89,16.11111111111111,1264,290,78128.0,Big Need Attention
2104,5802,40,107.66666666666667,75,646,14188.0,Small Potential
2106,6183,3,60.857142857142854,140,426,58646.0,Small Potential
2107,340,1,42.411764705882355,497,721,72967.0,Small Stars
2108,5991,24,48.7,266,487,48150.0,Small Stars
2109,3104,89,40.5,2006,810,82332.0,Big Need Attention
2110,9729,48,39.294117647058826,615,668,58275.0,Small Stars
2111,1008,31,31.08695652173913,1021,715,44953.0,Big Stars
2112,11091,68,51.0,22,204,34587.0,Sleeping
2113,3969,46,115.66666666666667,133,694,43018.0,Small Potential
2114,1916,92,35.714285714285715,437,500,45736.0,Small Need Attention
2115,9907,80,25.125,1013,603,66476.0,Big Need Attention
2116,87,16,93.4,57,467,27733.0,Small Potential
2117,8659,50,12.76,1038,319,69805.0,Big Need Attention
2118,6262,93,20.38095238095238,1573,428,72217.0,Big Need Attention
2120,8832,24,103.85714285714286,123,727,37509.0,Small Potential
2122,7532,26,118.28571428571429,132,828,43586.0,Small Potential
2123,4915,86,52.78947368421053,732,1003,53230.0,Small Need Attention
2124,2115,68,33.8,66,169,50116.0,Small Need Attention
